Gene	n.vars	mean.s	fdr	Tissue
LUC7L3	54	3.08398150932606	0.0108829348722176	B cells
LY75	279	2.4300573993586	0.0332160316319195	B cells
LYRM4	392	2.15146368036046	0.0108829348722176	B cells
MAFK	57	3.03667726474877	0.00577219064276345	B cells
MAN2C1	54	2.98820485609536	0.020293620292083	B cells
MAP1LC3B	48	2.89630259257198	0.0455206896551724	B cells
MAP2K2	56	2.90501653923762	0.0246011926947447	B cells
MAP2K4	457	2.26203106671643	0.0373437057991513	B cells
MAP2K5	475	1.94263364992982	0.0332160316319195	B cells
MAP3K14	87	2.57048313829256	0.0415561385099685	B cells
MAP3K6	46	3.18718273907511	0.00577219064276345	B cells
MAPK8IP3	298	2.28981867443952	0.0415561385099685	B cells
MARCH1	376	1.19784641275349	0.0415561385099685	B cells
MATN1	28	2.43253606390821	0.0494756388415673	B cells
MBNL3	106	2.91255698342285	0.00577219064276345	B cells
MCAT	2	8.87031152663164	0.0157154761904762	B cells
MCM5	10	3.87611444510158	0.00577219064276345	B cells
MEAF6	33	3.17082553976692	0.0108829348722176	B cells
MED14	273	2.20753498498725	0.0157154761904762	B cells
MED22	33	3.19432926530425	0.00577219064276345	B cells
MED7	14	4.42275278237972	0.0157154761904762	B cells
METAP1	150	2.6593419447855	0.020293620292083	B cells
METTL22	27	2.08358638322126	0.0157154761904762	B cells
METTL24	181	1.52037491803432	0.0246011926947447	B cells
MFF	167	2.49907069201774	0.0246011926947447	B cells
MFSD4B	50	3.13667773051183	0.00577219064276345	B cells
MFSD6	131	2.51417011668274	0.00577219064276345	B cells
MGAM	15	1.79673044619109	0.0455206896551724	B cells
MICAL2	509	2.10906212720434	0.0157154761904762	B cells
MIR6598	3	6.60728289430755	0.0373437057991513	B cells
MIR6668	2	16.9998820033531	0.00577219064276345	B cells
MITD1	28	3.17122359352449	0.0108829348722176	B cells
MKRN3	8	4.99049029040943	0.00577219064276345	B cells
MOB1B	203	2.27931330996091	0.00577219064276345	B cells
MOB3C	96	3.04878828390769	0.0108829348722176	B cells
MOG	68	1.67752880950038	0.0455206896551724	B cells
MPC1L	60	3.12235101666525	0.00577219064276345	B cells
MPP3	111	2.5055530421022	0.00577219064276345	B cells
MRC2	5	5.44831039432299	0.0494756388415673	B cells
MRI1	9	4.32607880826761	0.0455206896551724	B cells
MRPL14	55	3.02473370413981	0.020293620292083	B cells
MRPL33	31	3.09490873429342	0.0332160316319195	B cells
MRPS21	2	10.4818276046706	0.0373437057991513	B cells
MRPS33	59	2.88130524087734	0.00577219064276345	B cells
MSI2	177	2.40484777466399	0.0373437057991513	B cells
MSS51	19	3.43314634472089	0.0455206896551724	B cells
MTA1	345	2.37302446832259	0.0108829348722176	B cells
MTHFD1L	572	2.09251882349276	0.0157154761904762	B cells
MTMR6	158	2.58618086631188	0.00577219064276345	B cells
MTPN	6	8.16146182993991	0.00577219064276345	B cells
MTURN	62	2.72363005328245	0.0157154761904762	B cells
MUL1L	10	5.17975895218502	0.00577219064276345	B cells
MUM1L1	44	2.61383360729606	0.0108829348722176	B cells
MYL12A	55	3.13290258873007	0.0289389842893679	B cells
MYO3AL	8	3.79570292594367	0.020293620292083	B cells
N4BP1	89	2.7417558659829	0.0289389842893679	B cells
N4BP2	225	2.54955853531386	0.00577219064276345	B cells
NAA16	20	3.38640797126122	0.0157154761904762	B cells
NAA35	3	9.40956635181433	0.00577219064276345	B cells
NAB1	93	2.68031035219119	0.0246011926947447	B cells
NAE1	68	2.54617364905673	0.0108829348722176	B cells
NAF1	104	2.43431816907228	0.0246011926947447	B cells
NAPG	103	2.39337472400799	0.0455206896551724	B cells
NAT8B	4	4.38412432457531	0.0246011926947447	B cells
NAT9	28	3.0069073548394	0.020293620292083	B cells
NBR1	6	5.19579854342395	0.0373437057991513	B cells
NCBP1	2	10.2819837741554	0.00577219064276345	B cells
NDUFA11	14	3.76013630455731	0.0289389842893679	B cells
NDUFA4	22	4.22977013127506	0.0108829348722176	B cells
NDUFA9	3	6.4776603929638	0.0157154761904762	B cells
NDUFAF3	10	4.48846514530665	0.0289389842893679	B cells
NDUFB8	14	3.93191188352529	0.0415561385099685	B cells
NDUFV2	5	5.82252713138026	0.0246011926947447	B cells
NECAP2	26	3.39638454337342	0.0373437057991513	B cells
NEDD4	213	2.43564844106677	0.0157154761904762	B cells
NEK9	137	2.52132942699186	0.0373437057991513	B cells
NHLRC1	25	2.81687583981253	0.0332160316319195	B cells
NIPAL1	81	2.73114785284009	0.020293620292083	B cells
NIPAL3	17	4.00180434090399	0.00577219064276345	B cells
NIPSNAP1	11	3.87764201284185	0.020293620292083	B cells
NMRK2	20	3.32226678696396	0.00577219064276345	B cells
NOB1	10	5.01993887563286	0.0157154761904762	B cells
NOL11	39	3.19955097161074	0.0332160316319195	B cells
NOP2	27	4.01636155554878	0.00577219064276345	B cells
NQO1	11	4.19734956858481	0.00577219064276345	B cells
NR1D2	70	2.94437253977533	0.0157154761904762	B cells
NRTN	5	5.80105884345577	0.0108829348722176	B cells
NSMAF	232	2.26303538838843	0.0373437057991513	B cells
NUB1	126	2.73138986701521	0.00577219064276345	B cells
NUDCD3	26	2.42128133074582	0.0108829348722176	B cells
NUP107	101	2.81366563472353	0.00577219064276345	B cells
NUP54	59	2.85307707595526	0.0289389842893679	B cells
NUP98	226	2.44140103699892	0.00577219064276345	B cells
OAZ1	22	3.51931351135521	0.00577219064276345	B cells
OLA1	328	2.35345760824437	0.00577219064276345	B cells
ORC4	60	1.82585088546282	0.0108829348722176	B cells
OTUD4	169	2.4459199359374	0.0108829348722176	B cells
OXCT1	99	2.58522737950128	0.0108829348722176	B cells
P2RY8	173	2.80457099723538	0.0246011926947447	B cells
PAFAH2	29	3.19723030414938	0.0157154761904762	B cells
PAOX	10	4.52331901903414	0.0246011926947447	B cells
PAQR3	39	3.42699390179505	0.00577219064276345	B cells
PAQR8	65	2.67426615128528	0.020293620292083	B cells
PARVG	128	2.71245204167239	0.00577219064276345	B cells
PDCD5	8	5.30490824263538	0.0108829348722176	B cells
PDE4C	36	3.12135374334876	0.0246011926947447	B cells
PDGFB	61	2.86789898388688	0.00577219064276345	B cells
PDIK1L	25	3.45371122192658	0.0108829348722176	B cells
PDSS1	122	2.59757801982938	0.020293620292083	B cells
PECAM1	157	2.74796370937042	0.0108829348722176	B cells
PGK2	110	2.84947725278534	0.00577219064276345	B cells
PHACTR4	113	2.65861109868339	0.0108829348722176	B cells
PHF11	92	2.47254317406497	0.0455206896551724	B cells
PHF20	305	2.37711903969441	0.020293620292083	B cells
PHF20L1	2	8.44908132205637	0.0373437057991513	B cells
PICALM	295	2.36160751042026	0.0332160316319195	B cells
PIGV	33	3.05549448088319	0.0289389842893679	B cells
PIGY	3	7.00109642872423	0.0246011926947447	B cells
PIK3R4	125	2.5218853598206	0.0415561385099685	B cells
PIN4	3	6.64717063855301	0.0455206896551724	B cells
PISD	86	2.14016774696908	0.0246011926947447	B cells
PITPNM1	33	3.30249799386076	0.0108829348722176	B cells
PLA2G12A	30	2.99141802240093	0.0108829348722176	B cells
PLAGL1	222	2.4270132060719	0.0494756388415673	B cells
PLCB4	197	2.30909226892024	0.0108829348722176	B cells
PLCXD1	84	2.28191381261708	0.00577219064276345	B cells
PLEK	34	3.85033528077407	0.0157154761904762	B cells
PLEKHO1	62	2.77214472259626	0.0494756388415673	B cells
PLSCR1	86	2.96759494443244	0.00577219064276345	B cells
PMEPA1	159	2.53025976831107	0.020293620292083	B cells
PMM1	36	3.43745335746116	0.00577219064276345	B cells
PMPCA	28	3.6715138261584	0.0108829348722176	B cells
PNKD	40	2.94792195921878	0.0289389842893679	B cells
PNPLA8	184	2.48515390450691	0.020293620292083	B cells
POGLUT1	68	2.60757406206078	0.020293620292083	B cells
POLR3A	174	2.49191440094968	0.0108829348722176	B cells
PON1	32	1.3012816431507	0.020293620292083	B cells
PPA1	57	3.1708245116704	0.00577219064276345	B cells
PPEF1	47	1.84925706332169	0.0332160316319195	B cells
PPP1R14C	195	2.36208425025215	0.020293620292083	B cells
PPP2R2A	18	4.92238656991334	0.0108829348722176	B cells
PPP3CA	667	2.13448585138102	0.0455206896551724	B cells
PRDM2	103	2.33104364830622	0.0455206896551724	B cells
PRICKLE1	66	1.96933182010903	0.0332160316319195	B cells
PRKD3	47	2.82020172704281	0.0157154761904762	B cells
PROZ	24	3.03571292295958	0.0289389842893679	B cells
PRPF18	113	2.69866573805499	0.0157154761904762	B cells
PRR16	312	1.44493538980019	0.00577219064276345	B cells
PSMA4	3	6.90622708204539	0.020293620292083	B cells
PSMB7	89	2.68163527222494	0.0246011926947447	B cells
PSMC3IP	2	7.59127802519669	0.0289389842893679	B cells
PSMD14	74	2.73274548450598	0.0373437057991513	B cells
PSTPIP1	223	2.40847590471567	0.0332160316319195	B cells
PTDSS1	207	2.49033261647719	0.0157154761904762	B cells
PTEN	9	4.30094600482213	0.0246011926947447	B cells
PTPRA	376	2.12521890828699	0.00577219064276345	B cells
PTPRS	167	2.71294587493047	0.0108829348722176	B cells
R3HDM4	35	3.300300831874	0.0108829348722176	B cells
RAB38	52	2.37737403853082	0.0373437057991513	B cells
RAB5A	45	3.13856603233525	0.0108829348722176	B cells
RAB5B	6	6.79610780915874	0.00577219064276345	B cells
RAB7L1	26	3.36423848933162	0.0494756388415673	B cells
RABEPK	5	5.25190853652451	0.0246011926947447	B cells
RABL6	191	2.35745563663516	0.0289389842893679	B cells
RAD21	115	2.50488633356711	0.00577219064276345	B cells
RAD51	30	2.73946954868403	0.020293620292083	B cells
RAF1	159	2.39427044053162	0.0289389842893679	B cells
RAI1	125	2.59249741576439	0.0289389842893679	B cells
RALBP1	195	2.34921829506359	0.0494756388415673	B cells
RALGAPA2	469	2.1576390563662	0.0373437057991513	B cells
RAP2B	4	4.76839312666885	0.0494756388415673	B cells
RASL10A	173	2.34083420788372	0.0157154761904762	B cells
RBBP6	153	2.64592848884035	0.00577219064276345	B cells
RBM10	62	3.00012144529096	0.0246011926947447	B cells
RBM14	19	3.36716799227304	0.0373437057991513	B cells
RBM17	89	2.79480096350158	0.00577219064276345	B cells
RBM45	97	2.97956125291056	0.00577219064276345	B cells
RBPJ	258	2.20978306831177	0.0246011926947447	B cells
RBX1	57	3.44521339479644	0.00577219064276345	B cells
RCL1	7	5.29001187857385	0.00577219064276345	B cells
RCOR3	94	2.71150149039747	0.00577219064276345	B cells
REXO2	15	4.05577521865557	0.00577219064276345	B cells
RGS10	39	2.65656213653097	0.020293620292083	B cells
RHOA	14	5.8503023366804	0.020293620292083	B cells
RIN2	227	1.99744204734034	0.020293620292083	B cells
RINT1	49	2.59522490006412	0.0415561385099685	B cells
RIOK3	68	2.90570578031656	0.0157154761904762	B cells
RLF	40	3.09689162724242	0.0415561385099685	B cells
RNF11	84	2.79522689222865	0.0108829348722176	B cells
RNF13	33	3.12903911339023	0.0455206896551724	B cells
RNF220	198	2.46963428654897	0.0108829348722176	B cells
RNF44	32	2.98077207228815	0.0289389842893679	B cells
RNPS1	55	2.92473116397024	0.020293620292083	B cells
RPL19	24	3.44778110371913	0.0332160316319195	B cells
RPL23	10	4.28937259829655	0.0108829348722176	B cells
RPL3	35	3.8191698695954	0.0108829348722176	B cells
RPL31	40	3.2787131468137	0.0373437057991513	B cells
RPL7	64	3.31043761493609	0.020293620292083	B cells
RPL7A	10	6.72839070081988	0.00577219064276345	B cells
RPS14	39	3.00141512424344	0.0332160316319195	B cells
RPUSD3	10	3.76973323099166	0.0332160316319195	B cells
RRAGC	25	3.21772301350962	0.0455206896551724	B cells
RRNAD1	13	3.51797154814288	0.0246011926947447	B cells
RSRP1	4	8.12434690342943	0.0289389842893679	B cells
RWDD2A	40	3.13931321594709	0.0157154761904762	B cells
SAG	62	3.04294009981504	0.0157154761904762	B cells
SAMSN1	26	3.38915375252479	0.0108829348722176	B cells
SAP30BP	118	2.6502226433442	0.0289389842893679	B cells
SCPEP1	30	3.50988950019193	0.00577219064276345	B cells
SCRIB	429	2.05084573155886	0.00577219064276345	B cells
SDCBP	68	2.9033684820408	0.00577219064276345	B cells
SEC22A	71	2.609472005905	0.0157154761904762	B cells
SEC31A	166	2.51918942325956	0.0332160316319195	B cells
SELENOS	37	3.41002592927211	0.0108829348722176	B cells
SEMA4G	31	1.98696365783639	0.0494756388415673	B cells
SEPTIN9	143	2.2560005568856	0.0108829348722176	B cells
SET	39	3.44953134851218	0.00577219064276345	B cells
SETD7	102	2.65287164388329	0.0373437057991513	B cells
SGCD	220	1.59000659895376	0.0289389842893679	B cells
SGMS1	481	2.29749862304686	0.0157154761904762	B cells
SH3GLB1	69	2.60963793315076	0.0494756388415673	B cells
SHC1	29	3.17215237562831	0.0373437057991513	B cells
SHOC2	5	6.49415163413294	0.0289389842893679	B cells
SIN3B	33	3.30043614571973	0.0373437057991513	B cells
SKA2P1	40	2.89820854855748	0.0246011926947447	B cells
SLA2	20	3.2799066657938	0.0373437057991513	B cells
SLC10A7	281	2.3750301713597	0.0108829348722176	B cells
SLC1A4	244	2.42593995623468	0.00577219064276345	B cells
SLC25A36	147	2.71535857077512	0.0108829348722176	B cells
SLC25A4	10	4.79705138397222	0.0108829348722176	B cells
SLC25A43	28	1.62456883029446	0.0455206896551724	B cells
SLC25A5	4	6.44272651522851	0.0373437057991513	B cells
SLC26A11	31	3.22930007652403	0.0332160316319195	B cells
SLC30A9	4	5.95517671652364	0.0157154761904762	B cells
SLC38A7	16	4.40011149416394	0.0108829348722176	B cells
SLC45A3	61	2.64525414805853	0.0494756388415673	B cells
SLC45A4	8	5.70229352731891	0.00577219064276345	B cells
SLC5A6	15	3.84865639492488	0.00577219064276345	B cells
SLC6A4	86	2.53109322528649	0.0455206896551724	B cells
SLC9B2	136	2.33663926764483	0.0108829348722176	B cells
SLCO4A1	39	2.50128045332516	0.0108829348722176	B cells
SMAD6	159	2.75474991460719	0.00577219064276345	B cells
SMARCA2	4	5.8425087699094	0.020293620292083	B cells
SMARCA4	46	1.52749059320256	0.0157154761904762	B cells
SMARCD1	9	4.45232358807525	0.0332160316319195	B cells
SMG7	248	2.45590772887317	0.00577219064276345	B cells
SMIM14	2	8.35343330967024	0.0455206896551724	B cells
SMNDC1	53	3.34842313541745	0.00577219064276345	B cells
SNAPC4	111	2.71579232770423	0.00577219064276345	B cells
SOGA1	75	2.88792419655868	0.0108829348722176	B cells
SON	131	2.96259598473399	0.0157154761904762	B cells
SOS2	17	3.58017123400378	0.0332160316319195	B cells
SPEN	114	2.66083341125755	0.0157154761904762	B cells
SPNS2	516	2.27115216331518	0.0108829348722176	B cells
SPOP	120	2.579232216875	0.0157154761904762	B cells
SPTB	63	2.53533761616771	0.0246011926947447	B cells
SPTBN2	37	1.97055687277686	0.0494756388415673	B cells
SPTY2D1	87	3.12302647122315	0.00577219064276345	B cells
SREBF1	80	3.01538313853111	0.00577219064276345	B cells
SRSF4	25	3.00143131770557	0.0494756388415673	B cells
SS18L2	158	2.50104258279336	0.0108829348722176	B cells
ST13P5	126	2.74817267789833	0.00577219064276345	B cells
ST7L	84	2.5302824210469	0.0108829348722176	B cells
STAMBP	58	3.17717944442123	0.00577219064276345	B cells
STK24	175	2.356482086656	0.0108829348722176	B cells
STK4	222	2.5681442391827	0.00577219064276345	B cells
STX11	149	2.55043403706696	0.0108829348722176	B cells
STXBP3	153	2.27002318360382	0.0246011926947447	B cells
SUPT7L	78	2.77871714192545	0.00577219064276345	B cells
SURF2	20	3.82297196356614	0.0157154761904762	B cells
SUSD1	6	4.5537216285942	0.020293620292083	B cells
SUZ12	109	2.69461673373424	0.0108829348722176	B cells
SYNJ1	214	2.14029808875559	0.0455206896551724	B cells
TAB3	241	2.37486450507417	0.0246011926947447	B cells
TAF11	20	3.33622059522404	0.0246011926947447	B cells
TAX1BP1	181	2.6819107066931	0.00577219064276345	B cells
TBC1D13	64	2.89799891927011	0.0157154761904762	B cells
TBP	30	3.14182077487786	0.0157154761904762	B cells
TBX10	14	2.72880693195434	0.0455206896551724	B cells
TCERG1	39	3.088301953123	0.0455206896551724	B cells
TCF20	409	2.19467271858884	0.0289389842893679	B cells
TCF7L2	353	2.32691188544303	0.00577219064276345	B cells
TDP2	40	2.93540644549621	0.00577219064276345	B cells
TEF	63	2.96525916190969	0.00577219064276345	B cells
TESPA1	20	4.21229174183771	0.00577219064276345	B cells
TET1	328	2.52005836703377	0.00577219064276345	B cells
TEX10	6	8.6186173605172	0.00577219064276345	B cells
TEX14	133	2.4515901486387	0.0246011926947447	B cells
TGM6	3	7.03747689459844	0.0455206896551724	B cells
TIAM1	328	1.33407388110307	0.0415561385099685	B cells
TLE3	114	2.70626837661226	0.0108829348722176	B cells
TLR1B	7	5.89858686215499	0.00577219064276345	B cells
TM7SF3	113	2.57747302798547	0.0246011926947447	B cells
TMC6	16	4.50673856987219	0.00577219064276345	B cells
TMCO6	22	3.26542167053043	0.0157154761904762	B cells
TMEM173	24	4.15581031445989	0.00577219064276345	B cells
TMEM209	59	2.32944750727504	0.0108829348722176	B cells
TMEM237	91	2.36397555381168	0.0246011926947447	B cells
TMEM243	16	3.24379529463162	0.0246011926947447	B cells
TNFSF13B	2	9.86637567829486	0.0373437057991513	B cells
TNIP1	28	3.16644166760793	0.0494756388415673	B cells
TNKS1BP1	17	2.77371863394228	0.0332160316319195	B cells
TOB2	25	3.645331809424	0.0108829348722176	B cells
TOE1	22	3.54962729232065	0.0289389842893679	B cells
TOMM7	24	4.24565194961431	0.0108829348722176	B cells
TOP2B	255	2.29979792499494	0.0157154761904762	B cells
TPST2	47	2.80668473500264	0.00577219064276345	B cells
TRAF3	242	2.48349316956406	0.00577219064276345	B cells
TRAF5	40	3.37971114185075	0.0157154761904762	B cells
TRAF6	103	2.9467376239314	0.00577219064276345	B cells
TRAM1L1	3	7.69973159306062	0.0494756388415673	B cells
TRAPPC2	46	2.93539261474513	0.0246011926947447	B cells
TRBV6-5	112	1.99212968664237	0.0289389842893679	B cells
TREMB1	26	3.62834211159709	0.0108829348722176	B cells
TREMB2	7	4.51950706313942	0.0108829348722176	B cells
TRIM27.2	5	6.99185842581234	0.0108829348722176	B cells
TRIM33	146	2.54187142422871	0.0332160316319195	B cells
TRIM59	109	2.63777400842102	0.00577219064276345	B cells
TRPC1	35	3.04874338855964	0.00577219064276345	B cells
TRPC3	294	2.2892091018882	0.0415561385099685	B cells
TSEN54	2	8.67652144474263	0.0332160316319195	B cells
TSPAN14	342	2.34800173144283	0.0108829348722176	B cells
TSPAN17	342	2.13239703092909	0.0108829348722176	B cells
TSPEAR	72	2.68425477983475	0.0455206896551724	B cells
TSPO	58	2.53183288438472	0.0108829348722176	B cells
TSR1	26	3.54277545687995	0.0246011926947447	B cells
TTC17	300	2.41640762885159	0.0108829348722176	B cells
TTC27	370	1.73957393943142	0.0415561385099685	B cells
TTC7A	565	2.3278767395812	0.00577219064276345	B cells
TUBA4AL	23	3.7119844123083	0.020293620292083	B cells
TWF2	110	2.86210612957702	0.0157154761904762	B cells
TXN2	42	3.15112866769353	0.0108829348722176	B cells
UBE2E1	209	2.58868948325936	0.00577219064276345	B cells
UBE2R2L	45	2.00997524125511	0.00577219064276345	B cells
UBE2V2	206	2.41595223883831	0.0415561385099685	B cells
UBE3A	226	2.57041657039226	0.00577219064276345	B cells
UBE3D	292	1.99768138754247	0.0157154761904762	B cells
UBIAD1	32	3.20226419533956	0.00577219064276345	B cells
UBR2	36	3.1530088992618	0.0157154761904762	B cells
UBXN4	76	2.84469625158459	0.00577219064276345	B cells
UQCR11	12	2.77270806758533	0.00577219064276345	B cells
USP3	326	2.08246766314096	0.0415561385099685	B cells
USP4	232	2.42154030646928	0.0157154761904762	B cells
